300201,432301,583201,_id,year,month,day,date
26.7,30.6,27.7,5f58f72a00db8d380472b9a8,2014,3,26,2014-03-26T00:00:00.000Z
27.6,29.9,27.6,5f58f72a00db8d380472b9a9,2014,3,27,2014-03-27T00:00:00.000Z
28.5,30.3,28.3,5f58f72a00db8d380472b9aa,2014,3,28,2014-03-28T00:00:00.000Z
29.6,30.6,28.3,5f58f72a00db8d380472b9ab,2014,3,29,2014-03-29T00:00:00.000Z
31.5,31.8,28.2,5f58f72a00db8d380472b9ac,2014,3,30,2014-03-30T00:00:00.000Z
30.6,32.2,29.1,5f58f72a00db8d380472b9ad,2014,3,31,2014-03-31T00:00:00.000Z
31.1,30.6,28.3,5f58f72a00db8d380472b9ae,2014,4,1,2014-04-01T00:00:00.000Z
29.1,29.4,28.6,5f58f72a00db8d380472b9af,2014,4,2,2014-04-02T00:00:00.000Z
27.5,30.9,28.8,5f58f72a00db8d380472b9b0,2014,4,3,2014-04-03T00:00:00.000Z
25.3,25.6,28.2,5f58f72a00db8d380472b9b1,2014,4,4,2014-04-04T00:00:00.000Z
27.3,26.3,28.5,5f58f72a00db8d380472b9b2,2014,4,5,2014-04-05T00:00:00.000Z
27.9,27.7,28.3,5f58f72a00db8d380472b9b3,2014,4,6,2014-04-06T00:00:00.000Z
27.7,29,28.6,5f58f72a00db8d380472b9b4,2014,4,7,2014-04-07T00:00:00.000Z
30.6,29.3,28.7,5f58f72a00db8d380472b9b5,2014,4,8,2014-04-08T00:00:00.000Z
30.8,29.9,28.5,5f58f72a00db8d380472b9b6,2014,4,9,2014-04-09T00:00:00.000Z
31.8,30.2,28.8,5f58f72a00db8d380472b9b7,2014,4,10,2014-04-10T00:00:00.000Z
32.2,27.8,28.4,5f58f72a00db8d380472b9b8,2014,4,11,2014-04-11T00:00:00.000Z
30,29.3,28.6,5f58f72a00db8d380472b9b9,2014,4,12,2014-04-12T00:00:00.000Z
31.2,29,29,5f58f72a00db8d380472b9ba,2014,4,13,2014-04-13T00:00:00.000Z
31.5,28.8,29.1,5f58f72a00db8d380472b9bb,2014,4,14,2014-04-14T00:00:00.000Z
31.8,29.4,28.8,5f58f72a00db8d380472b9bc,2014,4,15,2014-04-15T00:00:00.000Z
30.7,28.7,28.7,5f58f72a00db8d380472b9bd,2014,4,16,2014-04-16T00:00:00.000Z
30.1,29.6,29.6,5f58f72a00db8d380472b9be,2014,4,17,2014-04-17T00:00:00.000Z
32.1,29.8,29,5f58f72a00db8d380472b9bf,2014,4,18,2014-04-18T00:00:00.000Z
32.1,30.1,28.7,5f58f72a00db8d380472b9c0,2014,4,19,2014-04-19T00:00:00.000Z
31.5,30.5,28,5f58f72a00db8d380472b9c1,2014,4,20,2014-04-20T00:00:00.000Z
31.1,31.1,28.5,5f58f72a00db8d380472b9c2,2014,4,21,2014-04-21T00:00:00.000Z
33.3,31.3,29.7,5f58f72a00db8d380472b9c3,2014,4,22,2014-04-22T00:00:00.000Z
33.3,30.8,29.2,5f58f72a00db8d380472b9c4,2014,4,23,2014-04-23T00:00:00.000Z
33.3,30.3,29.3,5f58f72a00db8d380472b9c5,2014,4,24,2014-04-24T00:00:00.000Z
33.5,31.6,29,5f58f72a00db8d380472b9c6,2014,4,25,2014-04-25T00:00:00.000Z
30.6,32,29.3,5f58f72a00db8d380472b9c7,2014,4,26,2014-04-26T00:00:00.000Z
30.5,31.8,29.5,5f58f72a00db8d380472b9c8,2014,4,27,2014-04-27T00:00:00.000Z
32.2,27.8,29.7,5f58f72a00db8d380472b9c9,2014,4,28,2014-04-28T00:00:00.000Z
31.4,25.9,29.5,5f58f72a00db8d380472b9ca,2014,4,29,2014-04-29T00:00:00.000Z
28.8,27.5,29.5,5f58f72a00db8d380472b9cb,2014,4,30,2014-04-30T00:00:00.000Z
27.8,28.5,29.7,5f58f72a00db8d380472b9cc,2014,5,1,2014-05-01T00:00:00.000Z
30,27.5,30.1,5f58f72a00db8d380472b9cd,2014,5,2,2014-05-02T00:00:00.000Z
31.2,28.6,29.8,5f58f72a00db8d380472b9ce,2014,5,3,2014-05-03T00:00:00.000Z
31,28.8,30.1,5f58f72a00db8d380472b9cf,2014,5,4,2014-05-04T00:00:00.000Z
29.2,30.1,29.8,5f58f72a00db8d380472b9d0,2014,5,5,2014-05-05T00:00:00.000Z
28.3,28.1,29.6,5f58f72a00db8d380472b9d1,2014,5,6,2014-05-06T00:00:00.000Z
28.5,27.7,29.2,5f58f72a00db8d380472b9d2,2014,5,7,2014-05-07T00:00:00.000Z
30.5,29.9,29.1,5f58f72a00db8d380472b9d3,2014,5,8,2014-05-08T00:00:00.000Z
31.2,30.7,29,5f58f72a00db8d380472b9d4,2014,5,9,2014-05-09T00:00:00.000Z
30,30.2,28.5,5f58f72a00db8d380472b9d5,2014,5,10,2014-05-10T00:00:00.000Z
31.5,30.2,29.1,5f58f72a00db8d380472b9d6,2014,5,11,2014-05-11T00:00:00.000Z
32.4,31.3,29.4,5f58f72a00db8d380472b9d7,2014,5,12,2014-05-12T00:00:00.000Z
32.8,29.9,29,5f58f72a00db8d380472b9d8,2014,5,13,2014-05-13T00:00:00.000Z
32.2,28.8,28.6,5f58f72a00db8d380472b9d9,2014,5,14,2014-05-14T00:00:00.000Z
28.6,30.9,28.3,5f58f72a00db8d380472b9da,2014,5,15,2014-05-15T00:00:00.000Z
30.3,31.4,28.6,5f58f72a00db8d380472b9db,2014,5,16,2014-05-16T00:00:00.000Z
32.4,30.2,27,5f58f72a00db8d380472b9dc,2014,5,17,2014-05-17T00:00:00.000Z
30.5,28.1,26.8,5f58f72a00db8d380472b9dd,2014,5,18,2014-05-18T00:00:00.000Z
28.4,29.6,28.5,5f58f72a00db8d380472b9de,2014,5,19,2014-05-19T00:00:00.000Z
28.7,30.8,28.9,5f58f72a00db8d380472b9df,2014,5,20,2014-05-20T00:00:00.000Z
29.7,31.3,28.9,5f58f72a00db8d380472b9e0,2014,5,21,2014-05-21T00:00:00.000Z
29.3,31.2,28.9,5f58f72a00db8d380472b9e1,2014,5,22,2014-05-22T00:00:00.000Z
29.4,31.4,27.3,5f58f72a00db8d380472b9e2,2014,5,23,2014-05-23T00:00:00.000Z
31.3,31.1,29.5,5f58f72a00db8d380472b9e3,2014,5,24,2014-05-24T00:00:00.000Z
32.8,30.4,29.3,5f58f72a00db8d380472b9e4,2014,5,25,2014-05-25T00:00:00.000Z
31.7,30,29.2,5f58f72a00db8d380472b9e5,2014,5,26,2014-05-26T00:00:00.000Z
28.2,28.2,28.4,5f58f72a00db8d380472b9e6,2014,5,27,2014-05-27T00:00:00.000Z
28.7,29.9,28.6,5f58f72a00db8d380472b9e7,2014,5,28,2014-05-28T00:00:00.000Z
28.5,30.6,28.8,5f58f72a00db8d380472b9e8,2014,5,29,2014-05-29T00:00:00.000Z
27.6,31.7,28.8,5f58f72a00db8d380472b9e9,2014,5,30,2014-05-30T00:00:00.000Z
30.6,31.2,28.5,5f58f72a00db8d380472b9ea,2014,5,31,2014-05-31T00:00:00.000Z
28.5,30.9,28.2,5f58f72a00db8d380472b9eb,2014,6,1,2014-06-01T00:00:00.000Z
29.7,30.5,27.4,5f58f72a00db8d380472b9ec,2014,6,2,2014-06-02T00:00:00.000Z
31.4,29.5,28.3,5f58f72a00db8d380472b9ed,2014,6,3,2014-06-03T00:00:00.000Z
31.6,30.1,27.3,5f58f72a00db8d380472b9ee,2014,6,4,2014-06-04T00:00:00.000Z
31.5,30.1,28.4,5f58f72a00db8d380472b9ef,2014,6,5,2014-06-05T00:00:00.000Z
29.7,30.2,28.1,5f58f72a00db8d380472b9f0,2014,6,6,2014-06-06T00:00:00.000Z
30,29.9,28.9,5f58f72a00db8d380472b9f1,2014,6,7,2014-06-07T00:00:00.000Z
27.6,30.6,28.3,5f58f72a00db8d380472b9f2,2014,6,8,2014-06-08T00:00:00.000Z
27.7,28.7,28.2,5f58f72a00db8d380472b9f3,2014,6,9,2014-06-09T00:00:00.000Z
26.9,30.8,28.5,5f58f72a00db8d380472b9f4,2014,6,10,2014-06-10T00:00:00.000Z
28.1,30.7,27.9,5f58f72a00db8d380472b9f5,2014,6,11,2014-06-11T00:00:00.000Z
27.8,28.5,28.3,5f58f72a00db8d380472b9f6,2014,6,12,2014-06-12T00:00:00.000Z
27.1,27.8,29,5f58f72a00db8d380472b9f7,2014,6,13,2014-06-13T00:00:00.000Z
27.2,28.1,29.9,5f58f72a00db8d380472b9f8,2014,6,14,2014-06-14T00:00:00.000Z
27.6,29,29.9,5f58f72a00db8d380472b9f9,2014,6,15,2014-06-15T00:00:00.000Z
27.5,28.7,30,5f58f72a00db8d380472b9fa,2014,6,16,2014-06-16T00:00:00.000Z
27.5,28.4,28.9,5f58f72a00db8d380472b9fb,2014,6,17,2014-06-17T00:00:00.000Z
26.5,28.3,29.5,5f58f72a00db8d380472b9fc,2014,6,18,2014-06-18T00:00:00.000Z
26.8,27.8,29.8,5f58f72a00db8d380472b9fd,2014,6,19,2014-06-19T00:00:00.000Z
27.7,29.4,29.9,5f58f72a00db8d380472b9fe,2014,6,20,2014-06-20T00:00:00.000Z
28.6,29.1,29.2,5f58f72a00db8d380472b9ff,2014,6,21,2014-06-21T00:00:00.000Z
28.4,29.5,27.8,5f58f72a00db8d380472ba00,2014,6,22,2014-06-22T00:00:00.000Z
28.4,27.4,28.3,5f58f72a00db8d380472ba01,2014,6,23,2014-06-23T00:00:00.000Z
27.8,29,28.7,5f58f72a00db8d380472ba02,2014,6,24,2014-06-24T00:00:00.000Z
27.9,27.3,29,5f58f72a00db8d380472ba03,2014,6,25,2014-06-25T00:00:00.000Z
28.6,26.9,29.1,5f58f72a00db8d380472ba04,2014,6,26,2014-06-26T00:00:00.000Z
28.7,29.6,28.6,5f58f72a00db8d380472ba05,2014,6,27,2014-06-27T00:00:00.000Z
29.2,29.5,28.5,5f58f72a00db8d380472ba06,2014,6,28,2014-06-28T00:00:00.000Z
29.2,28.3,27.7,5f58f72a00db8d380472ba07,2014,6,29,2014-06-29T00:00:00.000Z
27.5,27,27.3,5f58f72a00db8d380472ba08,2014,6,30,2014-06-30T00:00:00.000Z
27.1,28.4,27.9,5f58f72a00db8d380472ba09,2014,7,1,2014-07-01T00:00:00.000Z
27,28.3,28.5,5f58f72a00db8d380472ba0a,2014,7,2,2014-07-02T00:00:00.000Z
26.7,28,28.9,5f58f72a00db8d380472ba0b,2014,7,3,2014-07-03T00:00:00.000Z
28.2,29.5,28,5f58f72a00db8d380472ba0c,2014,7,4,2014-07-04T00:00:00.000Z
28.1,28.1,27.1,5f58f72a00db8d380472ba0d,2014,7,5,2014-07-05T00:00:00.000Z
29.4,29.9,27.3,5f58f72a00db8d380472ba0e,2014,7,6,2014-07-06T00:00:00.000Z
27.4,30.1,28.2,5f58f72a00db8d380472ba0f,2014,7,7,2014-07-07T00:00:00.000Z
26.2,28.6,30,5f58f72a00db8d380472ba10,2014,7,8,2014-07-08T00:00:00.000Z
26.6,28.3,29.1,5f58f72a00db8d380472ba11,2014,7,9,2014-07-09T00:00:00.000Z
28.1,29,28.5,5f58f72a00db8d380472ba12,2014,7,10,2014-07-10T00:00:00.000Z
28.1,29.1,29.2,5f58f72a00db8d380472ba13,2014,7,11,2014-07-11T00:00:00.000Z
28.4,28.6,29.7,5f58f72a00db8d380472ba14,2014,7,12,2014-07-12T00:00:00.000Z
27.7,28.3,28.8,5f58f72a00db8d380472ba15,2014,7,13,2014-07-13T00:00:00.000Z
28.1,27.1,28.5,5f58f72a00db8d380472ba16,2014,7,14,2014-07-14T00:00:00.000Z
28.1,28.1,27.1,5f58f72a00db8d380472ba17,2014,7,15,2014-07-15T00:00:00.000Z
28.3,28.2,27.8,5f58f72a00db8d380472ba18,2014,7,16,2014-07-16T00:00:00.000Z
28.2,28.2,28,5f58f72a00db8d380472ba19,2014,7,17,2014-07-17T00:00:00.000Z
28.1,27.4,28,5f58f72a00db8d380472ba1a,2014,7,18,2014-07-18T00:00:00.000Z
26.1,26.1,28.9,5f58f72a00db8d380472ba1b,2014,7,19,2014-07-19T00:00:00.000Z
26.5,26.8,29.1,5f58f72a00db8d380472ba1c,2014,7,20,2014-07-20T00:00:00.000Z
26.2,27.1,29.2,5f58f72a00db8d380472ba1d,2014,7,21,2014-07-21T00:00:00.000Z
26.5,27.9,28.9,5f58f72a00db8d380472ba1e,2014,7,22,2014-07-22T00:00:00.000Z
26.3,26.9,29,5f58f72a00db8d380472ba1f,2014,7,23,2014-07-23T00:00:00.000Z
27.8,27.2,28.8,5f58f72a00db8d380472ba20,2014,7,24,2014-07-24T00:00:00.000Z
28.4,28.5,28.5,5f58f72a00db8d380472ba21,2014,7,25,2014-07-25T00:00:00.000Z
29,28.2,27.2,5f58f72a00db8d380472ba22,2014,7,26,2014-07-26T00:00:00.000Z
28.1,28,26.6,5f58f72a00db8d380472ba23,2014,7,27,2014-07-27T00:00:00.000Z
26.8,27.3,28.1,5f58f72a00db8d380472ba24,2014,7,28,2014-07-28T00:00:00.000Z
26.7,27.9,27.7,5f58f72a00db8d380472ba25,2014,7,29,2014-07-29T00:00:00.000Z
27,27.1,28,5f58f72a00db8d380472ba26,2014,7,30,2014-07-30T00:00:00.000Z
27.9,27.3,29.5,5f58f72a00db8d380472ba27,2014,7,31,2014-07-31T00:00:00.000Z
27.4,27.5,29.1,5f58f72a00db8d380472ba28,2014,8,1,2014-08-01T00:00:00.000Z
26.4,28,28,5f58f72a00db8d380472ba29,2014,8,2,2014-08-02T00:00:00.000Z
26.5,27.7,26.8,5f58f72a00db8d380472ba2a,2014,8,3,2014-08-03T00:00:00.000Z
26.5,27.9,27.9,5f58f72a00db8d380472ba2b,2014,8,4,2014-08-04T00:00:00.000Z
26.2,26.3,26.9,5f58f72a00db8d380472ba2c,2014,8,5,2014-08-05T00:00:00.000Z
26.5,26.3,27.4,5f58f72a00db8d380472ba2d,2014,8,6,2014-08-06T00:00:00.000Z
26.4,27.2,27.9,5f58f72a00db8d380472ba2e,2014,8,7,2014-08-07T00:00:00.000Z
27,27.6,27.4,5f58f72a00db8d380472ba2f,2014,8,8,2014-08-08T00:00:00.000Z
26.3,27.7,27.7,5f58f72a00db8d380472ba30,2014,8,9,2014-08-09T00:00:00.000Z
27.1,29.4,28.6,5f58f72a00db8d380472ba31,2014,8,10,2014-08-10T00:00:00.000Z
27.9,29.1,28.6,5f58f72a00db8d380472ba32,2014,8,11,2014-08-11T00:00:00.000Z
27.4,28.3,27.9,5f58f72a00db8d380472ba33,2014,8,12,2014-08-12T00:00:00.000Z
26.8,28.6,28.1,5f58f72a00db8d380472ba34,2014,8,13,2014-08-13T00:00:00.000Z
25.5,27,27.6,5f58f72a00db8d380472ba35,2014,8,14,2014-08-14T00:00:00.000Z
26.5,28.5,27.3,5f58f72a00db8d380472ba36,2014,8,15,2014-08-15T00:00:00.000Z
26.5,28.9,27.3,5f58f72a00db8d380472ba37,2014,8,16,2014-08-16T00:00:00.000Z
27.7,29.4,27.7,5f58f72a00db8d380472ba38,2014,8,17,2014-08-17T00:00:00.000Z
27.5,29.7,26.7,5f58f72a00db8d380472ba39,2014,8,18,2014-08-18T00:00:00.000Z
27.5,29,27,5f58f72a00db8d380472ba3a,2014,8,19,2014-08-19T00:00:00.000Z
25.7,28.3,27.6,5f58f72a00db8d380472ba3b,2014,8,20,2014-08-20T00:00:00.000Z
27.2,28.3,28,5f58f72a00db8d380472ba3c,2014,8,21,2014-08-21T00:00:00.000Z
27.8,28.8,28,5f58f72a00db8d380472ba3d,2014,8,22,2014-08-22T00:00:00.000Z
28.3,26.6,28.5,5f58f72a00db8d380472ba3e,2014,8,23,2014-08-23T00:00:00.000Z
28.2,28.8,27.8,5f58f72a00db8d380472ba3f,2014,8,24,2014-08-24T00:00:00.000Z
27.7,29,27.1,5f58f72a00db8d380472ba40,2014,8,25,2014-08-25T00:00:00.000Z
27.2,26.1,27.2,5f58f72a00db8d380472ba41,2014,8,26,2014-08-26T00:00:00.000Z
26.9,26.8,26.7,5f58f72a00db8d380472ba42,2014,8,27,2014-08-27T00:00:00.000Z
27.2,27.2,26.9,5f58f72a00db8d380472ba43,2014,8,28,2014-08-28T00:00:00.000Z
26.1,26.5,26.8,5f58f72a00db8d380472ba44,2014,8,29,2014-08-29T00:00:00.000Z
25,25.8,27.5,5f58f72a00db8d380472ba45,2014,8,30,2014-08-30T00:00:00.000Z
25.8,27.7,27.8,5f58f72a00db8d380472ba46,2014,8,31,2014-08-31T00:00:00.000Z
27.4,26.2,26.9,5f58f72a00db8d380472ba47,2014,9,1,2014-09-01T00:00:00.000Z
26.4,27,25.6,5f58f72a00db8d380472ba48,2014,9,2,2014-09-02T00:00:00.000Z
26.3,27.5,27.4,5f58f72a00db8d380472ba49,2014,9,3,2014-09-03T00:00:00.000Z
26.4,28.2,26.5,5f58f72a00db8d380472ba4a,2014,9,4,2014-09-04T00:00:00.000Z
27.9,26.7,27.5,5f58f72a00db8d380472ba4b,2014,9,5,2014-09-05T00:00:00.000Z
27.2,27.3,27.8,5f58f72a00db8d380472ba4c,2014,9,6,2014-09-06T00:00:00.000Z
28.2,27.9,25,5f58f72a00db8d380472ba4d,2014,9,7,2014-09-07T00:00:00.000Z
28.6,28.6,27.4,5f58f72a00db8d380472ba4e,2014,9,8,2014-09-08T00:00:00.000Z
28.5,29.3,28,5f58f72a00db8d380472ba4f,2014,9,9,2014-09-09T00:00:00.000Z
27.6,28.6,29.3,5f58f72a00db8d380472ba50,2014,9,10,2014-09-10T00:00:00.000Z
28.6,27.9,27.2,5f58f72a00db8d380472ba51,2014,9,11,2014-09-11T00:00:00.000Z
29,28.3,27.2,5f58f72a00db8d380472ba52,2014,9,12,2014-09-12T00:00:00.000Z
29.7,27.5,27.8,5f58f72a00db8d380472ba53,2014,9,13,2014-09-13T00:00:00.000Z
29.3,26.4,27.8,5f58f72a00db8d380472ba54,2014,9,14,2014-09-14T00:00:00.000Z
28.5,27.2,26.7,5f58f72a00db8d380472ba55,2014,9,15,2014-09-15T00:00:00.000Z
27.5,27.1,26.6,5f58f72a00db8d380472ba56,2014,9,16,2014-09-16T00:00:00.000Z
28.7,27.4,26.2,5f58f72a00db8d380472ba57,2014,9,17,2014-09-17T00:00:00.000Z
27,28.3,27.8,5f58f72a00db8d380472ba58,2014,9,18,2014-09-18T00:00:00.000Z
26.7,28.8,28.8,5f58f72a00db8d380472ba59,2014,9,19,2014-09-19T00:00:00.000Z
27.7,28.9,28.9,5f58f72a00db8d380472ba5a,2014,9,20,2014-09-20T00:00:00.000Z
27.5,28.6,27,5f58f72a00db8d380472ba5b,2014,9,21,2014-09-21T00:00:00.000Z
26,27.9,27.8,5f58f72a00db8d380472ba5c,2014,9,22,2014-09-22T00:00:00.000Z
26.6,28.5,27,5f58f72a00db8d380472ba5d,2014,9,23,2014-09-23T00:00:00.000Z
27.4,27.6,27.5,5f58f72a00db8d380472ba5e,2014,9,24,2014-09-24T00:00:00.000Z
26.2,25.5,28.2,5f58f72a00db8d380472ba5f,2014,9,25,2014-09-25T00:00:00.000Z
27,27.8,28.2,5f58f72a00db8d380472ba60,2014,9,26,2014-09-26T00:00:00.000Z
28.1,28.7,28.4,5f58f72a00db8d380472ba61,2014,9,27,2014-09-27T00:00:00.000Z
28.6,27.4,28.5,5f58f72a00db8d380472ba62,2014,9,28,2014-09-28T00:00:00.000Z
27.5,27.3,28.6,5f58f72a00db8d380472ba63,2014,9,29,2014-09-29T00:00:00.000Z
26.9,27.1,27.7,5f58f72a00db8d380472ba64,2014,9,30,2014-09-30T00:00:00.000Z
26.7,26.7,27.6,5f58f72a00db8d380472ba65,2014,10,1,2014-10-01T00:00:00.000Z
25.6,27.8,26.8,5f58f72a00db8d380472ba66,2014,10,2,2014-10-02T00:00:00.000Z
27.1,28.6,26.8,5f58f72a00db8d380472ba67,2014,10,3,2014-10-03T00:00:00.000Z
26.4,28.1,26.7,5f58f72a00db8d380472ba68,2014,10,4,2014-10-04T00:00:00.000Z
25.3,27.7,26.7,5f58f72a00db8d380472ba69,2014,10,5,2014-10-05T00:00:00.000Z
26,24.9,27.4,5f58f72a00db8d380472ba6a,2014,10,6,2014-10-06T00:00:00.000Z
26.5,26.3,27.1,5f58f72a00db8d380472ba6b,2014,10,7,2014-10-07T00:00:00.000Z
25.9,26.9,26.6,5f58f72a00db8d380472ba6c,2014,10,8,2014-10-08T00:00:00.000Z
25.3,27.5,27.6,5f58f72a00db8d380472ba6d,2014,10,9,2014-10-09T00:00:00.000Z
26.7,27.9,27.9,5f58f72a00db8d380472ba6e,2014,10,10,2014-10-10T00:00:00.000Z
27.5,27.6,27.9,5f58f72a00db8d380472ba6f,2014,10,11,2014-10-11T00:00:00.000Z
26.7,26.8,25.4,5f58f72a00db8d380472ba70,2014,10,12,2014-10-12T00:00:00.000Z
26.7,27,27.3,5f58f72a00db8d380472ba71,2014,10,13,2014-10-13T00:00:00.000Z
26.5,26.5,27.3,5f58f72a00db8d380472ba72,2014,10,14,2014-10-14T00:00:00.000Z
26,25.9,28.1,5f58f72a00db8d380472ba73,2014,10,15,2014-10-15T00:00:00.000Z
26.3,26.6,27.4,5f58f72a00db8d380472ba74,2014,10,16,2014-10-16T00:00:00.000Z
26.5,26.9,26.4,5f58f72a00db8d380472ba75,2014,10,17,2014-10-17T00:00:00.000Z
25.8,27,26.5,5f58f72a00db8d380472ba76,2014,10,18,2014-10-18T00:00:00.000Z
26.7,26,26.7,5f58f72a00db8d380472ba77,2014,10,19,2014-10-19T00:00:00.000Z
27,26.2,27.1,5f58f72a00db8d380472ba78,2014,10,20,2014-10-20T00:00:00.000Z
26.4,27.7,27.3,5f58f72a00db8d380472ba79,2014,10,21,2014-10-21T00:00:00.000Z
25.2,27.7,27.2,5f58f72a00db8d380472ba7a,2014,10,22,2014-10-22T00:00:00.000Z
25.8,26.6,26.2,5f58f72a00db8d380472ba7b,2014,10,23,2014-10-23T00:00:00.000Z
26,25.2,24.8,5f58f72a00db8d380472ba7c,2014,10,24,2014-10-24T00:00:00.000Z
26.2,26.7,27.2,5f58f72a00db8d380472ba7d,2014,10,25,2014-10-25T00:00:00.000Z
26.8,27.5,27.3,5f58f72a00db8d380472ba7e,2014,10,26,2014-10-26T00:00:00.000Z
27.5,27.9,27.4,5f58f72a00db8d380472ba7f,2014,10,27,2014-10-27T00:00:00.000Z
27.2,26,28.3,5f58f72a00db8d380472ba80,2014,10,28,2014-10-28T00:00:00.000Z
27.3,28.1,28.3,5f58f72a00db8d380472ba81,2014,10,29,2014-10-29T00:00:00.000Z
27.6,28.2,28,5f58f72a00db8d380472ba82,2014,10,30,2014-10-30T00:00:00.000Z
27.7,26.8,27.7,5f58f72a00db8d380472ba83,2014,10,31,2014-10-31T00:00:00.000Z
27.7,26.8,26.8,5f58f72a00db8d380472ba84,2014,11,1,2014-11-01T00:00:00.000Z
27.9,27.4,27.7,5f58f72a00db8d380472ba85,2014,11,2,2014-11-02T00:00:00.000Z
26.2,27.2,27.3,5f58f72a00db8d380472ba86,2014,11,3,2014-11-03T00:00:00.000Z
25.7,26.5,26.6,5f58f72a00db8d380472ba87,2014,11,4,2014-11-04T00:00:00.000Z
24.3,27.7,27.4,5f58f72a00db8d380472ba88,2014,11,5,2014-11-05T00:00:00.000Z
24.2,27.9,27,5f58f72a00db8d380472ba89,2014,11,6,2014-11-06T00:00:00.000Z
24.5,28,25.4,5f58f72a00db8d380472ba8a,2014,11,7,2014-11-07T00:00:00.000Z
26.1,28,25.8,5f58f72a00db8d380472ba8b,2014,11,8,2014-11-08T00:00:00.000Z
27,27.6,26.8,5f58f72a00db8d380472ba8c,2014,11,9,2014-11-09T00:00:00.000Z
26.6,27.8,28.1,5f58f72a00db8d380472ba8d,2014,11,10,2014-11-10T00:00:00.000Z
25.6,27.5,28,5f58f72a00db8d380472ba8e,2014,11,11,2014-11-11T00:00:00.000Z
25.2,27.4,26.3,5f58f72a00db8d380472ba8f,2014,11,12,2014-11-12T00:00:00.000Z
25.2,27.2,24.7,5f58f72a00db8d380472ba90,2014,11,13,2014-11-13T00:00:00.000Z
25.2,25.8,24.6,5f58f72a00db8d380472ba91,2014,11,14,2014-11-14T00:00:00.000Z
25.8,26.6,24.2,5f58f72a00db8d380472ba92,2014,11,15,2014-11-15T00:00:00.000Z
26.1,27.1,25.4,5f58f72a00db8d380472ba93,2014,11,16,2014-11-16T00:00:00.000Z
26.1,26.6,25.3,5f58f72a00db8d380472ba94,2014,11,17,2014-11-17T00:00:00.000Z
25.4,24.7,24.1,5f58f72a00db8d380472ba95,2014,11,18,2014-11-18T00:00:00.000Z
25.4,24.3,24.5,5f58f72a00db8d380472ba96,2014,11,19,2014-11-19T00:00:00.000Z
25.8,24.7,25.3,5f58f72a00db8d380472ba97,2014,11,20,2014-11-20T00:00:00.000Z
24.3,25.1,25.7,5f58f72a00db8d380472ba98,2014,11,21,2014-11-21T00:00:00.000Z
23.3,25.8,27,5f58f72a00db8d380472ba99,2014,11,22,2014-11-22T00:00:00.000Z
21.8,26.2,27.3,5f58f72a00db8d380472ba9a,2014,11,23,2014-11-23T00:00:00.000Z
21.7,26.9,27.1,5f58f72a00db8d380472ba9b,2014,11,24,2014-11-24T00:00:00.000Z
21.7,27.9,26.9,5f58f72a00db8d380472ba9c,2014,11,25,2014-11-25T00:00:00.000Z
21.7,28,27.7,5f58f72a00db8d380472ba9d,2014,11,26,2014-11-26T00:00:00.000Z
21.4,27.5,27.3,5f58f72a00db8d380472ba9e,2014,11,27,2014-11-27T00:00:00.000Z
20,27.5,26.4,5f58f72a00db8d380472ba9f,2014,11,28,2014-11-28T00:00:00.000Z
19.9,28.5,27,5f58f72a00db8d380472baa0,2014,11,29,2014-11-29T00:00:00.000Z
18.9,28.2,27.7,5f58f72a00db8d380472baa1,2014,11,30,2014-11-30T00:00:00.000Z
18.5,26.8,27.9,5f58f72a00db8d380472baa2,2014,12,1,2014-12-01T00:00:00.000Z
19.3,26.4,27.4,5f58f72a00db8d380472baa3,2014,12,2,2014-12-02T00:00:00.000Z
21.4,26.3,27.4,5f58f72a00db8d380472baa4,2014,12,3,2014-12-03T00:00:00.000Z
23.4,26.4,27.3,5f58f72a00db8d380472baa5,2014,12,4,2014-12-04T00:00:00.000Z
24.4,24.7,27.3,5f58f72a00db8d380472baa6,2014,12,5,2014-12-05T00:00:00.000Z
25,25.7,27.4,5f58f72a00db8d380472baa7,2014,12,6,2014-12-06T00:00:00.000Z
25,26.8,26.9,5f58f72a00db8d380472baa8,2014,12,7,2014-12-07T00:00:00.000Z
23.6,25.3,25.4,5f58f72a00db8d380472baa9,2014,12,8,2014-12-08T00:00:00.000Z
23.1,24.4,26.9,5f58f72a00db8d380472baaa,2014,12,9,2014-12-09T00:00:00.000Z
22.3,24.2,27.2,5f58f72a00db8d380472baab,2014,12,10,2014-12-10T00:00:00.000Z
21.3,24.5,27.3,5f58f72a00db8d380472baac,2014,12,11,2014-12-11T00:00:00.000Z
21.8,23.6,27.1,5f58f72a00db8d380472baad,2014,12,12,2014-12-12T00:00:00.000Z
21.9,21.8,26.2,5f58f72a00db8d380472baae,2014,12,13,2014-12-13T00:00:00.000Z
21.8,21.4,25,5f58f72a00db8d380472baaf,2014,12,14,2014-12-14T00:00:00.000Z
22.4,23.4,25.2,5f58f72a00db8d380472bab0,2014,12,15,2014-12-15T00:00:00.000Z
22.4,23.2,27.5,5f58f72a00db8d380472bab1,2014,12,16,2014-12-16T00:00:00.000Z
22.5,19.9,25.5,5f58f72a00db8d380472bab2,2014,12,17,2014-12-17T00:00:00.000Z
20.7,20.7,25.6,5f58f72a00db8d380472bab3,2014,12,18,2014-12-18T00:00:00.000Z
21.5,21.4,26.4,5f58f72a00db8d380472bab4,2014,12,19,2014-12-19T00:00:00.000Z
